#,company_name,substance_name,cas_number,company_id
1129,"Zhejiang ZETian Fine Chemicals Co.,Ltd",2-Amino-4-Chloromethythiazole Hydrochloride,59608-97-8,17191
1130,Cenik Chemicals,2-Amino-4-chlorophenol,95-85-2,26063
1131,Cenik Chemicals,2-Amino-4-Fluorobenzoic Acid,446-32-2,26063
1132,"Zhejiang ZETian Fine Chemicals Co.,Ltd",2-Amino-4-Fluorobenzoic Acid,446-32-2,17191
1133,"Zhejiang ZETian Fine Chemicals Co.,Ltd",2-Amino-4-Hydroxypyridine Hydrochloride,1187932-09-7,17191
1134,"Zhejiang ZETian Fine Chemicals Co.,Ltd",2-Amino-4'-Methoxyacetophenone,40513-43-7,17191
1135,Cenik Chemicals,2-Amino-5-Bromopyridine,1072-97-5,26063
1136,"Zhejiang ZETian Fine Chemicals Co.,Ltd",2-Amino-5-Bromopyridine,1072-97-5,17191
1137,Cenik Chemicals,2-Amino-5-Bromopyrimidine,7752-82-1,26063
1138,Cenik Chemicals,2-Amino-5-Chloro-3-Methylbenzoic Acid,20776-67-4,26063
1139,"Zhejiang ZETian Fine Chemicals Co.,Ltd",2-Amino-5-Chloro-3-Methylbenzoic Acid,20776-67-4,17191
1140,Cenik Chemicals,2-Amino-5-chlorobenzotrifluoride,445-03-4,26063
1141,"Zhejiang ZETian Fine Chemicals Co.,Ltd",2-Amino-5-Fluorobenzoic Acid,446-08-2,17191
1142,"Zhejiang ZETian Fine Chemicals Co.,Ltd",2-Amino-5-Iodopyrimidine,1445-39-2,17191
1143,"Zhejiang ZETian Fine Chemicals Co.,Ltd",2-Amino-5-methoxybenzoic acid,6705-03-9,17191
1144,Cenik Chemicals,2-Amino-5-Methylbenzoic Acid,2941-78-8,26063
1145,"Zhejiang ZETian Fine Chemicals Co.,Ltd",2-Amino-5-Nitrobenzoic Acid,616-79-5,17191
1146,Cenik Chemicals,2-Amino-5-nitrophenol,121-88-0,26063
1147,"Zhejiang ZETian Fine Chemicals Co.,Ltd",2-Amino-5-Nitrothiazole,121-66-4,17191
1148,Cenik Chemicals,2-Amino-5-Trifluoromethyl-Benzoic Acid,83265-53-6,26063
1149,"Zhejiang ZETian Fine Chemicals Co.,Ltd",2-Amino-5-Trifluoromethyl-Benzoic Acid,83265-53-6,17191
1150,"Zhejiang ZETian Fine Chemicals Co.,Ltd",2-Amino-6-Bromo-5-Methylbenzoic Acid,1882-69-5,17191
1151,"Zhejiang ZETian Fine Chemicals Co.,Ltd",2-Amino-6-Bromobenzoic Acid,20776-48-1,17191
1152,Cenik Chemicals,2-Amino-6-chlorobenzoic acid,2148-56-3,26063
1153,"Zhejiang ZETian Fine Chemicals Co.,Ltd",2-Amino-6-chlorobenzoic acid,2148-56-3,17191
1154,Cenik Chemicals,2-Amino-6-Fluorobenzoic Acid,434-76-4,26063
1155,"Zhejiang ZETian Fine Chemicals Co.,Ltd",2-Amino-6-Fluorobenzoic Acid,434-76-4,17191
1156,"Zhejiang ZETian Fine Chemicals Co.,Ltd",2-Amino-6-Methoxybenzoic Acid,53600-33-2,17191
1157,"Zhejiang ZETian Fine Chemicals Co.,Ltd",2-Amino-6-Nitrobenzoic Acid,50573-74-5,17191
1158,"Zhejiang ZETian Fine Chemicals Co.,Ltd","2-Amino-9,9-Dimethylfluorene",108714-73-4,17191
1159,Cenik Chemicals,2-Aminobenzonitrile,1885-29-6,26063
1160,Cenik Chemicals,2-Aminobenzophenone,2835-77-0,26063
1161,"Zhejiang ZETian Fine Chemicals Co.,Ltd",2-Amino-Benzothiazole-6-Carboxylic Acid Methyl Ester,66947-92-0,17191
1162,Cenik Chemicals,2-Aminobenzylalcohol,5344-90-1,26063
1163,"Zhejiang ZETian Fine Chemicals Co.,Ltd",2-Aminobenzylalcohol,5344-90-1,17191
1164,"Zhejiang ZETian Fine Chemicals Co.,Ltd",2-Aminobutan-1-ol,5856-62-2,17191
1165,"Zhejiang ZETian Fine Chemicals Co.,Ltd",2-Aminodiethylmalonate,6829-40-9,17191
1166,Cenik Chemicals,2-Aminoethyldiisopropylamine,121-05-1,26063
1167,Cenik Chemicals,2-Aminoethyldimethylamine,108-00-9,26063
1168,"Zhejiang ZETian Fine Chemicals Co.,Ltd",2-Aminoethylmethylsulfone Hydrochloride,104458-24-4,17191
1169,"Zhejiang ZETian Fine Chemicals Co.,Ltd",2-Amino-Indan-2-Carboxylic Acid Methyl Ester Hydrochloride,199330-64-8,17191
1170,"Zhejiang ZETian Fine Chemicals Co.,Ltd",2-(Aminomethyl)-1-Ethylpyrrolidine,26116-12-1,17191
1171,Cenik Chemicals,2-Aminomethylpyrimidine Hydrochloride,372118-67-7,26063
1172,"Zhejiang ZETian Fine Chemicals Co.,Ltd",2-Aminomethylpyrimidine Hydrochloride,372118-67-7,17191
1173,Cenik Chemicals,2-amino-N-cyclohexyl-N-methylbenzylamine,57365-08-9,26063
1174,"Zhejiang ZETian Fine Chemicals Co.,Ltd",2-Aminophenethanol,5339-85-5,17191
1175,Cenik Chemicals,2-Aminophenol,95-55-6,26063
1176,Cenik Chemicals,(+)-2-aminopropan-1-ol,2749-11-3,26063
1177,"Zhejiang ZETian Fine Chemicals Co.,Ltd",(2-Aminopyrid-4-yl)methanol,105250-17-7,17191
1178,"Zhejiang ZETian Fine Chemicals Co.,Ltd",2-Aminopyridin-4-Ol,33631-05-9,17191
1179,Cenik Chemicals,2-Aminothiazole,96-50-4,26063
1180,"Zhejiang ZETian Fine Chemicals Co.,Ltd",2-Aminothiazole,96-50-4,17191
1181,"Zhejiang ZETian Fine Chemicals Co.,Ltd",(2-Aminothiophen-3-Yl)-(4-Bromophenyl)Methanone,399043-24-4,17191
1182,Cenik Chemicals,2-Aminothiophenol,137-07-5,26063
1183,"Zhejiang ZETian Fine Chemicals Co.,Ltd","2-Azabicyclo[2.2.1]Heptane-2-Carboxylic Acid, 3-(6-Bromo-1H-Benzimidazol-2-Yl)-, 1,1-Dimethylethyl Ester,(1R,3S,4S)-",1256387-74-2,17191
1184,"Zhejiang ZETian Fine Chemicals Co.,Ltd","2-Azido-2-Deoxy-3,4-Bis-O-(Phenylmethyl)-D-Glucopyranose 1,6-Diacetate",136172-58-2,17191
1185,Anstar Ltd,2-Benzyl-2-(dimethylamino)-4′-morpholinobutyrophenon,119313-12-1,17081
1186,"Zhejiang ZETian Fine Chemicals Co.,Ltd","2-benzyl-(3AR,6AS)-N-benzyl-pyrrole[3,4-C]-1,3-dione",189348-38-7,17191
1187,"Zhejiang ZETian Fine Chemicals Co.,Ltd",2-[(benzyloxy)(4-ethoxyphenyl)methyl]-4-bromo-1-chlorobenzene,1298086-15-3,17191
1188,Cenik Chemicals,2-(Benzyloxy)naphthalene,613-62-7,26063
1189,"Zhejiang ZETian Fine Chemicals Co.,Ltd",2-(Benzyloxy)-N-Methoxy-N-Methylacetamide,104863-68-5,17191
1190,Cenik Chemicals,(2-Benzyloxyphenyl)acetic acid,22047-88-7,26063
1191,Cenik Chemicals,2-[Bis(2-hydroxyethyl)amino]ethanesulphonic Acid,10191-18-1,26063
1192,Cenik Chemicals,2-[Bis(Phenylmethyl)Amino]Ethanol,101-06-4,26063
1193,"Zhejiang ZETian Fine Chemicals Co.,Ltd",2-Bromdibenzothiophene,22439-61-8,17191
1194,Cenik Chemicals,"2-Bromo-1,1,1,2,3,3,3-Heptafluoropropane",422-77-5,26063
1195,Cenik Chemicals,"2-Bromo-1,1-difluoroe",359-08-0,26063
1196,"Zhejiang ZETian Fine Chemicals Co.,Ltd",2-Bromo-1-[4-Hydroxy-3-(Hydroxymethyl)Phenyl]Ethan-1-One,62932-94-9,17191
1197,"Zhejiang ZETian Fine Chemicals Co.,Ltd",2-Bromo-1-[4-(Methylsulfonyl)Phenyl]-1-Ethanone,50413-24-6,17191
1198,"Zhejiang ZETian Fine Chemicals Co.,Ltd",2-Bromo-1-Benzofurane,54008-77-4,17191
1199,"Zhejiang ZETian Fine Chemicals Co.,Ltd","2-Bromo-1H-Imidazole-4,5-Dicarbonitrile",50847-09-1,17191
1200,INFINIUM PHARMACHEM LIMITED,2-Bromo-1-Iodo-4-nitrobenzene,7149-14-6,734
1201,"Zhejiang ZETian Fine Chemicals Co.,Ltd",2-Bromo-2-Methylpropionyl Bromide,20769-85-1,17191
1202,"Zhejiang ZETian Fine Chemicals Co.,Ltd","2-Bromo-3,3,3-Trifluoropropene",1514-82-5,17191
1203,"Zhejiang ZETian Fine Chemicals Co.,Ltd",2-Bromo-3-Methylpyridine,3430-17-9,17191
1204,Cenik Chemicals,2-Bromo-3-Methylthiophene,14282-76-9,26063
1205,"Zhejiang ZETian Fine Chemicals Co.,Ltd",2-Bromo-3-Methylthiophene,14282-76-9,17191
1206,Cenik Chemicals,2-Bromo-4-chlorophenol,695-96-5,26063
1207,Cenik Chemicals,2-Bromo-4-fluoroacetanilide,1009-22-9,26063
1208,Cenik Chemicals,(2-bromo-4-fluorophenyl)methanesulfonyl chloride,1178315-16-6,26063
1209,Cenik Chemicals,2-Bromo-5-Cyanopyridine,139585-70-9,26063
1210,Cenik Chemicals,2-Bromo-5-Fluoroaniline,1003-99-2,26063
1211,"Zhejiang ZETian Fine Chemicals Co.,Ltd",2-Bromo-5-Fluoroaniline,1003-99-2,17191
1212,Cenik Chemicals,(2-bromo-5-fluorophenyl)methanol,202865-66-5,26063
1213,Cenik Chemicals,2-Bromo-5-Fluoropyridine,41404-58-4,26063
1214,"Zhejiang ZETian Fine Chemicals Co.,Ltd",2-Bromo-5-(Trifluoromethyl)Benzaldehyde,102684-91-3,17191
1215,"Zhejiang ZETian Fine Chemicals Co.,Ltd",2-Bromo-6-Fluoro-3-Methylbenzaldehyde,154650-16-5,17191
1216,"Zhejiang ZETian Fine Chemicals Co.,Ltd",2-Bromo-6-Fluorobenzaldehyde,360575-28-6,17191
1217,Cenik Chemicals,2-Bromo-6-fluoroiodobenzene,450412-29-0,26063
1218,"Zhejiang ZETian Fine Chemicals Co.,Ltd","2-Bromo-8-Fluoro-4,5-Dihydro-1H-Azepino[5,4,3-Cd]Indol-6(3H)-One",283173-80-8,17191
1219,"Zhejiang ZETian Fine Chemicals Co.,Ltd","2-Bromo-9,9-Dimethylfluorene",28320-31-2,17191
1220,"Zhejiang ZETian Fine Chemicals Co.,Ltd","2-Bromo-9,9-Diphenylfluorene",474918-32-6,17191
1221,"Zhejiang ZETian Fine Chemicals Co.,Ltd",2-Bromoallyl Alcohol,598-19-6,17191
1222,Cenik Chemicals,2-Bromoaniline,615-36-1,26063
1223,"Zhejiang ZETian Fine Chemicals Co.,Ltd",2-Bromoaniline,615-36-1,17191
1224,Cenik Chemicals,2-Bromobutane,78-76-2,26063
1225,"Zhejiang ZETian Fine Chemicals Co.,Ltd",2-Bromodibenzofuran,86-76-0,17191
1226,Cenik Chemicals,2-Bromoethanesulfonic Acid Sodium Salt,4263-52-9,26063
1227,Cenik Chemicals,(2-Bromoethyl)benzene,103-63-9,26063
1228,Cenik Chemicals,(2-bromoethyl)cyclohexane,1647-26-3,26063
1229,"Zhejiang ZETian Fine Chemicals Co.,Ltd",2-Bromo-fluorene,1133-80-8,17191
1230,"Zhejiang ZETian Fine Chemicals Co.,Ltd",2-Bromoglutaric Acid Diethylester,7209-00-9,17191
1231,Cenik Chemicals,2-Bromoiodobenzene,583-55-1,26063
1232,INFINIUM PHARMACHEM LIMITED,2-Bromoiodobenzene,583-55-1,734
1233,"Zhejiang ZETian Fine Chemicals Co.,Ltd",2-Bromo-N-Methylaniline,6832-87-7,17191
1234,"Zhejiang ZETian Fine Chemicals Co.,Ltd","2-Bromo-N,N-Dimethylaniline",698-00-0,17191
1235,Cenik Chemicals,2-Bromopentane,107-81-3,26063
1236,"Zhejiang ZETian Fine Chemicals Co.,Ltd",2-Bromopentane,107-81-3,17191
1237,Cenik Chemicals,2-Bromophenyl Isocyanate,1592-00-3,26063
1238,Cenik Chemicals,(2-bromophenyl)methanamine hydrochloride,5465-63-4,26063
1239,Cenik Chemicals,2-Bromopropanoic Acid,598-72-1,26063
1240,Cenik Chemicals,2-Bromopyridine,109-04-6,26063
1241,"Zhejiang ZETian Fine Chemicals Co.,Ltd",2-Bromopyridine,109-04-6,17191
1242,Cenik Chemicals,2-Bromopyrimidine,4595-60-2,26063
1243,"Zhejiang ZETian Fine Chemicals Co.,Ltd",2-Bromothiophene-3-Carboxaldehyde,1860-99-7,17191
1244,"Zhejiang ZETian Fine Chemicals Co.,Ltd",2-Bromothiophene-3-Carboxylic Acid,24287-95-4,17191
1245,"Zhejiang ZETian Fine Chemicals Co.,Ltd",2-Bromotriphenylene,19111-87-6,17191
1246,Cenik Chemicals,2-Brompropan,75-26-3,26063
1247,S. Goldmann GmbH & Co. KG,2-Butenal,4170-30-3,61702
1248,Bortech,2-Butoxyethanol,111-76-2,60381
1249,Cenik Chemicals,2-Butoxyethanol,111-76-2,26063
1250,Mikro Teknik Kimyevi Maddeler Lab. Malz. Cihazları San. ve Tic. Ltd Sti.,2-Butoxyethanol,111-76-2,19413
1251,Orm Bergold Chemie GmbH & Co KG,2-Butoxyethanol,111-76-2,20462
1252,PMS International S.L,2-Butoxyethanol,111-76-2,52859
1253,Ravago Chemicals Austria GmbH,2-Butoxyethanol,111-76-2,18682
1254,solvadis distribution gmbh,2-Butoxyethanol,111-76-2,11397
1255,Mikro Teknik Kimyevi Maddeler Lab. Malz. Cihazları San. ve Tic. Ltd Sti.,2-Butoxyethyl Acetate,112-07-2,19413
1256,Ravago Chemicals Austria GmbH,2-Butoxyethyl Acetate,112-07-2,18682
1257,solvadis distribution gmbh,2-Butoxyethyl Acetate,112-07-2,11397
1258,Cenik Chemicals,2-Butyl-4-chloro-5-formylimidazole,83857-96-9,26063
1259,"Zhejiang ZETian Fine Chemicals Co.,Ltd",2-Butyl-4-chloro-5-formylimidazole,83857-96-9,17191
1260,Cenik Chemicals,2-Butynoic Acid,590-93-2,26063
1261,"Zhejiang ZETian Fine Chemicals Co.,Ltd",2-Butynoic Acid,590-93-2,17191
1262,"Zhejiang ZETian Fine Chemicals Co.,Ltd","2-Chloro-1,3-Bis(Dimentylamino)Trimethinium Hexafluorophosphate",249561-98-6,17191
1263,Cenik Chemicals,"2-Chloro-1,3-Dimethylimidazolidinium Chloride",37091-73-9,26063
1264,Cenik Chemicals,"2-Chloro-1,3-dinitro-5-(trifluoromethyl)benzene",393-75-9,26063
1265,INFINIUM PHARMACHEM LIMITED,2-Chloro-1-methylpyridinium Iodide,14338-32-0,734
1266,"Zhejiang ZETian Fine Chemicals Co.,Ltd","2-Chloro-2',4'-Difluoroacetophenonebenzenamine",51336-94-8,17191
1267,Cenik Chemicals,"2-Chloro-2',6'-dimethylacetanilide",1131-01-7,26063
1268,Cenik Chemicals,2-Chloro-2-Methylpropane,507-20-0,26063
1269,"Zhejiang ZETian Fine Chemicals Co.,Ltd",2-Chloro-2-Methylpropane,507-20-0,17191
1270,"Zhejiang ZETian Fine Chemicals Co.,Ltd","2-Chloro-3,3,3-Trifluoropropene",2730-62-3,17191
1271,Cenik Chemicals,"2-Chloro-3',4'-dihydroxyacetophenone",99-40-1,26063
1272,"Zhejiang ZETian Fine Chemicals Co.,Ltd","2-Chloro-3',4'-dihydroxyacetophenone",99-40-1,17191
1273,"Zhejiang ZETian Fine Chemicals Co.,Ltd",2-Chloro-3-Chloromethylquinoline,90097-52-2,17191
1274,Cenik Chemicals,2-Chloro-3-Formyl-6-Methylquinoline,73568-27-1,26063
1275,Cenik Chemicals,2-Chloro-3-iodopyridine,78607-36-0,26063
1276,"Zhejiang ZETian Fine Chemicals Co.,Ltd",2-Chloro-3-Methoxyl-Aniline,113206-03-4,17191
1277,"Zhejiang ZETian Fine Chemicals Co.,Ltd",2-Chloro-3-Methoxyl-Aniline Hcl,85893-87-4,17191
1278,"Zhejiang ZETian Fine Chemicals Co.,Ltd",2-Chloro-3-Nitrobenzoic Acid,3970-35-2,17191
1279,Cenik Chemicals,"2-Chloro-4,6-Dimethoxy-1,3,5-Triazine",3140-73-6,26063
1280,"Zhejiang ZETian Fine Chemicals Co.,Ltd","2-Chloro-4,6-Dimethoxy-1,3,5-Triazine",3140-73-6,17191
1281,Cenik Chemicals,"2-Chloro-4,6-Dimethylpyridine",30838-93-8,26063
1282,"Zhejiang ZETian Fine Chemicals Co.,Ltd","2-Chloro-4,6-Dimethylpyridine",30838-93-8,17191
1283,"Zhejiang ZETian Fine Chemicals Co.,Ltd","2-Chloro-4,6-Dimethylpyrimidine",4472-44-0,17191
1284,Cenik Chemicals,2-Chloro-4-Hydroxypyridine,17368-12-6,26063
1285,"Zhejiang ZETian Fine Chemicals Co.,Ltd",2-Chloro-4-Nitroimidazole,57531-37-0,17191
1286,"Zhejiang ZETian Fine Chemicals Co.,Ltd",2-Chloro-4-Nitro-N-Methylaniline,6085-92-3,17191
1287,Cenik Chemicals,2-Chloro-4-nitrophenol,619-08-9,26063
1288,Cenik Chemicals,2-Chloro-5-Acetylpyridine,55676-22-7,26063
1289,"Zhejiang ZETian Fine Chemicals Co.,Ltd",2-Chloro-5-Acetylpyridine,55676-22-7,17191
1290,"Zhejiang ZETian Fine Chemicals Co.,Ltd",2-Chloro-5-Fluoropyrimidine,62802-42-0,17191
1291,Cenik Chemicals,2-Chloro-5-iodobenzoic Acid,19094-56-5,26063
1292,Cenik Chemicals,2-Chloro-5-iodopyridine,69045-79-0,26063
1293,INFINIUM PHARMACHEM LIMITED,2-Chloro-5-iodotoluene,116632-41-8,734
1294,Cenik Chemicals,2-Chloro-5-Methylisonicotinic Acid,951030-56-1,26063
1295,Cenik Chemicals,2-Chloro-5-nitrobenzoic Acid,2516-96-3,26063
1296,Cenik Chemicals,2-Chloro-5-(Trifluoromethyl)Benzoic Acid,657-06-7,26063
1297,"Zhejiang ZETian Fine Chemicals Co.,Ltd",2-Chloro-5-(Trifluoromethyl)Benzoic Acid,657-06-7,17191
1298,Cenik Chemicals,2-Chloro-6-fluorotoluene,443-83-4,26063
1299,Cenik Chemicals,2-Chloro-6-nitrotoluene,83-42-1,26063
1300,Cenik Chemicals,"2-Chloro-7H-Pyrrolo[2,3-D]Pyrimidine-4-Carboxylic Acid",1292287-11-6,26063
1301,"Zhejiang ZETian Fine Chemicals Co.,Ltd","2-Chloro-8-cyclopentyl-5-methyl-8H-pyrido[2,3-d]pyrimidin-7-one",1013916-37-4,17191
1302,"Zhejiang ZETian Fine Chemicals Co.,Ltd",2-Chloroacrylic Acid,598-79-8,17191
1303,Cenik Chemicals,2-Chlorobenzonitrile,873-32-5,26063
1304,"Zhejiang ZETian Fine Chemicals Co.,Ltd",2-Chlorobenzonitrile,873-32-5,17191
1305,Cenik Chemicals,2-Chlorobenzotrichloride,2136-89-2,26063
1306,"Zhejiang ZETian Fine Chemicals Co.,Ltd",2-Chlorobenzyl Chloride,611-19-8,17191
1307,"Zhejiang ZETian Fine Chemicals Co.,Ltd",2-Chlorocyclohexanone,822-87-7,17191
1308,"Zhejiang ZETian Fine Chemicals Co.,Ltd",2-Chlorocyclopentanone,694-28-0,17191
1309,"Zhejiang ZETian Fine Chemicals Co.,Ltd",2-Chloro-D-phenylalanine,80126-50-7,17191
1310,Cenik Chemicals,2-Chloroethylammonium Chloride,870-24-6,26063
1311,"Zhejiang ZETian Fine Chemicals Co.,Ltd",2-Chloroethylammonium Chloride,870-24-6,17191
1312,Cenik Chemicals,2-chloroethyldiethylammonium chloride,869-24-9,26063
1313,Cenik Chemicals,2-Chloroethyldiisopropylammonium chloride,4261-68-1,26063
1314,Cenik Chemicals,2-Chloroethyldimethylammonium Chloride,4584-46-7,26063
1315,"Zhejiang ZETian Fine Chemicals Co.,Ltd",2-Chloro-L-Phenylalanine,185030-83-5,17191
1316,Cenik Chemicals,2-Chloromethyl 2-(Trimethylsilyl)ethyl Ether,76513-69-4,26063
1317,"Zhejiang ZETian Fine Chemicals Co.,Ltd","2-(Chloromethyl)-3,4-dimethoxypyridine Hydrochloride",72830-09-2,17191
1318,"Zhejiang ZETian Fine Chemicals Co.,Ltd","2-Chloromethyl-3-Methyl-4-(2,2,2-Trifluoroethoxy)Pyridine Hydrochloride",127337-60-4,17191
1319,"Zhejiang ZETian Fine Chemicals Co.,Ltd",2-Chloromethyl-3-Methyl-4-(3-Methoxypropoxy)Pyridine Hydrochloride,153259-31-5,17191
1320,"Zhejiang ZETian Fine Chemicals Co.,Ltd","2-Chloromethyl-4-Methoxy-3,5-Dimethylpyridine Hydrochloride",86604-75-3,17191
1321,"Zhejiang ZETian Fine Chemicals Co.,Ltd",2-(Chloromethyl)-4-Methylquinazoline,109113-72-6,17191
1322,Cenik Chemicals,2-(Chloromethyl)Quinoline Hydrochloride,3747-74-8,26063
1323,"Zhejiang ZETian Fine Chemicals Co.,Ltd",2-Chloronicotinaldehyde,36404-88-3,17191
1324,Cenik Chemicals,2-Chloronicotinic Acid,2942-59-8,26063
1325,Cenik Chemicals,(2-chlorophenyl)boronic acid,3900-89-8,26063
1326,Cenik Chemicals,(2-chlorophenyl)hydrazine,10449-07-7,26063
1327,Cenik Chemicals,(2-chlorophenyl)methanesulfonyl chloride,77421-13-7,26063
1328,Cenik Chemicals,2-Chloropropane,75-29-6,26063
1329,Cenik Chemicals,2-Chloropropyldimethylammonium Chloride,4584-49-0,26063
1330,Cenik Chemicals,(2-chloropyridin-3-yl)methanol,42330-59-6,26063
1331,"Zhejiang ZETian Fine Chemicals Co.,Ltd",(2-chloropyridin-3-yl)methanol,42330-59-6,17191
1332,Cenik Chemicals,2-Chloropyrimidine,1722-12-9,26063
1333,"Zhejiang ZETian Fine Chemicals Co.,Ltd",2-Chloropyrimidine,1722-12-9,17191
1334,Cenik Chemicals,2-Cyanoacetic Acid,372-09-8,26063
1335,Cenik Chemicals,"2-Cyanoethyl N,N,N',N'-Tetraisopropylphosphorodiamidite",102691-36-1,26063
1336,"Zhejiang ZETian Fine Chemicals Co.,Ltd","2-Cyanoethyl N,N,N',N'-Tetraisopropylphosphorodiamidite",102691-36-1,17191
1337,"Zhejiang ZETian Fine Chemicals Co.,Ltd",2-Cyanoisonicotinohydrazide,135048-32-7,17191
1338,"Zhejiang ZETian Fine Chemicals Co.,Ltd","2-Cyano-N-(2,4-Dichloro-5-Methoxyphenyl) Acetamide",846023-24-3,17191
1339,Cenik Chemicals,2-Cyanopyrimidine,14080-23-0,26063
1340,"Zhejiang ZETian Fine Chemicals Co.,Ltd",2-Cyanopyrimidine,14080-23-0,17191
1341,Cenik Chemicals,2-Cyclohexenon,930-68-7,26063
1342,"Zhejiang ZETian Fine Chemicals Co.,Ltd",2-Cyclopropyl-3-(Bromomethyl)-4-(4-Fluorophenyl)-Quinoline,154057-56-4,17191
1343,"Zhejiang ZETian Fine Chemicals Co.,Ltd",[2-Cyclopropyl-4-(4-fluorophenyl)quinolin-3-yl]methanol,121660-11-5,17191
1344,"Zhejiang ZETian Fine Chemicals Co.,Ltd",((2-Cyclopropyl-4-(4-fluorophenyl)quinolin-3-yl)methyl)triphenylphosphonium bromide,154057-58-6,17191
1345,"Zhejiang ZETian Fine Chemicals Co.,Ltd",2-cyclopropylacetyl chloride,54322-65-5,17191
1346,Cenik Chemicals,2-Deoxy-D-ribose,533-67-5,26063
1347,Cenik Chemicals,"2-[difluoro(methoxy)methyl]-1,1,1,3,3,3-hexafluoropropane",382-26-3,26063
1348,Cenik Chemicals,2-(dimethoxyphosphoryl)ethyl acetate,39118-50-8,26063
1349,"Zhejiang ZETian Fine Chemicals Co.,Ltd",2-Dimethylamino-1-P-Tolyl-Ethanol,91339-26-3,17191
1350,Anstar Ltd,2-(Dimethylamino)-2-[(4-methylphenyl)methyl]-1-[4-(4-morpholinyl)phenyl]-1-butanone,119344-86-4,17081
1351,Equilex Chemicals B.V.,2-Dimethylaminoethanol,108-01-0,1678
1352,Adakem Chemicals Ltd,2-(Dimethylamino)ethyl Acrylate,2439-35-2,38275
1353,Cenik Chemicals,(2E)-3-[4-(trifluoromethyl)phenyl]prop-2-enoic acid,16642-92-5,26063
1354,Cenik Chemicals,(2E)-4-oxo-4-phenylbut-2-enoic acid,17812-07-6,26063
1355,Cenik Chemicals,"(2E,6E)-3,7,11-trimethyldodeca-2,6,10-trien-1-ol",106-28-5,26063
1356,Cenik Chemicals,"(2E)-But-2-enedisäure; Bis(2-[2-(4-{2-thia-9-azatricyclo[9.4.0.0³,⁸]pentadeca-1(15),3,5,7,9,11,13-heptaen-10-yl}piperazin-1-yl)ethoxy]ethan-1-ol)",111974-72-2,26063
1357,"Zhejiang ZETian Fine Chemicals Co.,Ltd",(2E)-N-(4-(3-Chloro-4-(pyridin-2-ylmethoxy)phenylamino)-3-cyano-7-ethoxyquinolin-6-yl)-4-(dimethylamino)but-2-enamide,698387-09-6,17191
1358,Cenik Chemicals,"2-Ethoxy-1-[[2′-[1-(Triphenylmethyl)-1H-Tetrazol-5-Yl][1,1′-Biphenyl]-4-Yl]Methyl]-1H-Benzimidazole-7-Carboxylic Acid",139481-72-4,26063
1359,Cenik Chemicals,2-Ethoxy-2-methylpropan,637-92-3,26063
1360,"Zhejiang ZETian Fine Chemicals Co.,Ltd",2-Ethoxybenzaldehyde,613-69-4,17191
1361,Cenik Chemicals,2-Ethoxybenzoic Acid,134-11-2,26063
1362,"Zhejiang ZETian Fine Chemicals Co.,Ltd",2-Ethoxybenzoic Acid,134-11-2,17191
1363,"Zhejiang ZETian Fine Chemicals Co.,Ltd",2-Ethoxybenzoylacetonitrile,89-44-1,17191
1364,"Zhejiang ZETian Fine Chemicals Co.,Ltd",2-Ethoxybenzoyl Chloride,42926-52-3,17191
1365,Cenik Chemicals,2-Ethoxyethanamine,110-76-9,26063
1366,"Zhejiang ZETian Fine Chemicals Co.,Ltd",2-Ethoxyethyl 4-methylbenzenesulfonate,17178-11-9,17191
1367,Cenik Chemicals,2-Ethoxyethyl Cyanoacetate,32804-77-6,26063
1368,Cenik Chemicals,2-Ethoxyphenyl Isocyanate,5395-71-1,26063
1369,"Zhejiang ZETian Fine Chemicals Co.,Ltd","2-Ethyl-2,5-Dihydro-4-Hydroxy-3-Methyl-5-Oxo-2-Furancarboxylic Acid",15023-81-1,17191
1370,RBH LTD,2-Ethyl-4(5)-methyl-1H-imidazol-1-propiononitril,23996-25-0,7479
1371,RBH LTD,2-Ethyl-4-Methylimidazole S,931-36-2,7479
1372,Cenik Chemicals,2-Ethylanthraquinone,84-51-5,26063
1373,Cenik Chemicals,2-Ethylbuttersäure,88-09-5,26063
1374,Cenik Chemicals,2-Ethylbutylamine,617-79-8,26063
1375,Cenik Chemicals,2-Ethylhexanal,123-05-7,26063
1376,Cenik Chemicals,2-Ethylhexanoic Acid,149-57-5,26063
1377,Bortech,2-Ethylhexanol,104-76-7,60381
1378,Mikro Teknik Kimyevi Maddeler Lab. Malz. Cihazları San. ve Tic. Ltd Sti.,2-Ethylhexanol,104-76-7,19413
1379,NOVİNİ KİMYA LİMİTED ŞİRKETİ,2-Ethylhexanol,104-76-7,62443
1380,Perchemicals Kimya Dis Ticaret Ltd Sti,2-Ethylhexanol,104-76-7,60022
1381,Scandichem DK ApS,2-Ethylhexanol,104-76-7,63546
1382,Yelken Kimya Ith. Ihr. San. ve Tic. Ltd. Sti.,2-Ethylhexanol,104-76-7,21534
1383,Carolus Chemical GmbH,"2-Ethylhexanol, ethoxylated, phosphated, Sodium Salt",111798-26-6,22769
1384,Cenik Chemicals,2-Ethylhexyl 3-Mercaptopropionate,50448-95-8,26063
1385,Anstar Ltd,2-Ethylhexyl 4-(Dimethylamino)benzoate,21245-02-3,17081
1386,Scandichem DK ApS,2-Ethylhexyl Acetate,103-09-3,63546
1387,Adakem Chemicals Ltd,2-Ethylhexyl Acrylate,103-11-7,38275
