,Spieler,Tore,Torvorlage,Progressive Pässe,Rückpässe,seitliche Pässe,lange Pässe,kurze Pässe,Dribbeln,Grätschen,Abfangen,Zweikämpfe,Blocks,Schüsse,Ballberührungen im 16er,erlittene Fouls,Flanken,clevere Pässe,Progressive Läufe,Besschleunigungen,erhaltene Pässe,Angriffsläufe,Fouls,Kmeans_4_clusters,Kmeans_8_clusters,k_medions_4_clusters,k_medions_8_clusters,Hierarchical_clustering_4_clusters,Hierarchical_clustering_8_clusters
366,M. Aarons,-0.733966433,-0.445865651,0.128558985,0.90964199,-0.541427777,0.20021418,-0.072982294,0.791924209,0.253745003,0.529296314,-0.101816073,1.813687798,-1.039376885,-0.35588735,0.301384546,0.688313908,-0.901850748,0.614947032,0.957991889,0.040977359,-0.105049807,-0.818303154,3,4,0,2,0,6
367,E. García,-0.733966433,-0.76218256,1.517125499,-1.13912892,2.171078123,0.080941937,2.059957906,-1.355036294,0.917628471,1.361841861,-1.693690339,-1.042554489,-1.237523927,-1.317849197,-1.710061227,-1.299361611,-1.262574105,-1.13803933,-1.639786563,2.058635047,-1.589372685,-0.44746545,0,5,2,6,2,2
368,O. Zinchenko,-0.733966433,-0.76218256,1.213443935,2.32119522,1.601338909,0.11146634,2.11926498,-1.149437793,1.362597778,1.026499565,-1.112756326,-1.042554489,0.053604371,-1.046956816,-1.930292676,1.420223881,0.439290869,0.542881696,-0.289145014,2.292895266,0.740511,-0.79552191,3,6,3,2,0,0
369,A. Maitland-Niles,-0.733966433,0.503085076,1.103692993,0.371902159,0.285940472,0.335043236,0.865857776,0.414954651,0.762780129,0.830221687,0.085844399,-0.151630688,-1.176410464,-0.784372116,-0.596478222,0.160540873,-0.248474676,0.606046109,0.606653497,0.957717838,-0.601839568,-0.553050041,3,4,0,2,0,0
370,M. Holgate,-0.733966433,0.503085076,0.567433516,-0.513201398,0.705761887,1.005583358,0.273275287,-1.549188396,0.917628471,0.746451447,-1.071794274,1.351080687,-0.873573659,-0.872317561,-0.206817287,-1.334454167,-0.533970596,-0.10641467,-0.97397999,0.228005652,-0.989419936,-1.005326548,0,5,2,6,2,2
371,F. Anderson,-0.36146522,1.662913743,0.302558941,1.555955292,0.603422833,0.266494502,0.966031685,1.526342265,-0.156023815,-0.292852845,1.048545446,-1.042554489,0.354333031,0.953141858,0.343841817,0.742873601,2.216206962,2.137152337,2.44666467,0.809208431,2.289144579,-0.304130846,2,0,3,7,1,3
372,S. Berge,-0.175214614,0.186768167,-0.010248165,-0.30863216,-0.095450418,-0.587813159,-0.147519791,0.013947658,-0.448408501,0.418969416,0.301727525,-0.578680996,-0.786008826,0.313991876,-1.127491144,0.819031836,-1.008222035,-0.42939408,-0.637642109,-0.396200286,-0.802856548,0.62625299,3,4,0,4,0,6
373,P. Fornals,-0.237298149,0.819401985,-0.248934892,0.739977093,-0.275478946,-0.096274671,-0.120756616,-0.233427156,0.042629007,-0.464676239,-0.639498542,-0.831438968,0.376031791,0.242695082,-0.770554652,0.494314218,1.345851428,-0.46934756,-0.338634495,-0.076585499,0.058493404,-1.005326548,3,4,0,4,0,4
374,D. Brooks,0.32145367,-0.76218256,-0.186304236,-0.123512055,-0.80636045,-0.669638878,-0.639541425,1.143429152,-1.392832972,-0.829471953,-0.289067697,-0.197441652,-0.191613408,-0.029578052,-0.076052932,1.253815436,0.797959182,0.181206582,0.243153321,-0.624652746,0.707930241,-0.661465653,2,3,1,7,1,5
375,N. Redmond,0.011035993,0.186768167,-0.410229496,0.830407151,-0.561860994,0.131547942,-0.237451565,1.184120266,-0.984887233,-0.631419357,0.640221269,-0.883446675,0.792888812,0.896816938,-0.190178337,0.323569761,1.523348816,1.223103827,1.454873784,-0.375536644,1.108219264,-0.981470078,2,0,3,7,1,5
376,T. Lamptey,-0.733966433,0.608524046,-0.754387278,0.361889611,-0.764976724,-0.602431886,-0.871259253,1.205440466,1.558102954,0.495580382,0.874234506,-0.384686819,-1.116758022,-0.269059042,1.616315487,1.321242772,-0.901850748,0.650252531,0.64160562,-0.802865853,-0.189973999,0.933903977,3,3,1,5,0,6
377,B. Davies,-0.733966433,-0.76218256,0.8666245,0.273402552,0.381402373,0.675368344,0.521512146,-0.572340017,0.917628471,1.080684282,-0.280817689,1.211260988,-0.982876169,-0.25027702,-1.105363018,0.730883025,-0.954557215,-0.094750704,-0.13044624,0.642065851,-0.62630533,0.561810828,3,4,0,0,0,6
378,S. Longstaff,-0.36146522,-0.76218256,-0.079370834,-0.09527807,0.360868706,0.383791718,0.079590265,-0.486475016,0.762780129,0.307565677,-0.133370133,0.369688273,0.573271601,-1.089576295,0.626328628,-0.315470488,-0.227616047,-1.430587243,-0.932163633,0.040977359,-0.726029016,-0.284063013,3,1,0,4,0,4
379,F. Tomori,-0.36146522,-0.76218256,1.585469814,-0.654438192,2.059744126,1.186260987,1.82642567,-1.021536057,0.453162263,0.627772224,-0.589935587,1.211260988,-1.020400811,-1.147888544,-1.263552079,-1.039642434,-0.749153746,-0.287881115,-1.310153259,1.850933028,-0.828869567,-1.434028089,0,5,2,6,2,2
380,J. Justin,-0.733966433,-0.76218256,1.017353345,1.125992795,0.89288963,0.774160947,1.090816764,0.32519935,0.723004378,1.165560444,0.268084916,1.067712326,-0.603543791,-0.213246237,0.664734208,1.382099881,-0.269481766,0.994885715,-0.039524112,1.260031256,-0.126076267,-1.102185313,3,6,0,2,0,6
381,T. Cantwell,0.507704276,-0.76218256,-0.070587439,1.116101671,-0.630823786,-0.46105355,0.200696606,0.751169757,1.047863254,-0.236440657,0.859081586,-0.197441652,0.533023282,0.728744458,1.500627724,-0.136974027,0.812606774,0.561083985,0.863714682,0.294375202,0.944768384,-0.08867911,2,3,3,3,1,5
382,D. James,-0.051047543,0.397646106,-0.981083331,0.616127646,-0.515175361,-1.151252906,-0.586646455,1.118551253,-1.049747886,-1.407513713,-0.047229867,-0.480810013,0.68071974,1.037115243,1.224050771,1.649207257,0.161298835,1.722553502,2.145980428,-0.246104819,0.21429196,-1.541865415,2,3,1,7,1,5
383,J. Willock,-0.175214614,0.186768167,-0.032430021,-0.143875041,-0.111753286,-0.260735112,-0.151728113,0.921284842,0.431542566,0.588124322,0.49745779,0.994476424,0.354333031,0.468724206,0.214752513,0.247667314,0.372208806,1.244173795,1.505763992,-0.294701141,0.233258178,-0.489369038,2,3,3,7,0,6
384,E. Lamela,0.135203064,-0.024109772,-0.532166903,0.996869753,-0.023701215,-0.58054559,0.317480337,0.523962045,2.714507996,-0.33998449,1.184591671,-0.337261352,0.820160577,0.723074453,0.789541682,-0.204424012,0.996691792,0.736496986,0.676110581,0.218842013,1.236164833,1.274624165,2,3,3,3,1,5
385,T. Davies,-0.485632291,-0.76218256,0.448365624,-0.123512055,-0.082503893,0.555247923,0.031606945,-0.288651894,1.477928842,0.160864329,-0.199304586,-0.243645848,-0.587599061,-0.85950889,0.801760405,-0.936239379,-0.007403295,-0.551122651,-0.637642109,-0.132355424,0.078376424,0.042681028,3,1,0,5,0,4
386,D. Origi,1.997709127,0.397646106,-1.720016441,0.4246394,-0.846253945,-0.819807283,-1.101027255,1.323221506,0.276455923,-1.023768643,1.110096238,-1.042554489,0.502405209,1.25640868,0.944878618,0.870034609,0.030928202,0.994885715,0.874354148,-0.833085503,1.020072124,0.275861283,1,3,1,1,3,1
387,M. Almirón,-0.051047543,-0.129548742,-0.858870262,0.1124853,-1.004075075,-1.093438344,-0.76615685,0.663079941,-0.055327211,-1.1088545,-0.141300475,-0.728907187,0.612881031,0.50079907,0.777276411,0.052179089,-0.165910306,0.72799869,2.112641301,-0.782076698,0.038489514,-0.79552191,2,3,1,1,1,5
388,E. Buendía,-0.547715826,0.713963016,0.643933636,0.401702818,0.273846679,0.396873378,0.734581049,1.293253908,-0.420824697,0.379755655,1.828535266,-0.678364507,0.418871327,-0.132407862,1.025517566,-0.175225115,2.076740841,0.736496986,0.019431263,0.617659145,1.666841062,-0.08867911,2,6,3,3,0,0
389,J. Otto,-0.36146522,-0.129548742,-0.015343418,0.835952501,-0.884547976,-0.551749051,-0.132429494,0.39399918,-0.285989875,0.480446778,0.446935969,0.071752229,-0.873573659,-0.037943441,-0.522032601,0.541372601,-0.269481766,0.614947032,0.283111104,-0.121673267,-0.34407847,-0.36493891,3,4,0,0,0,6
390,Bernard,0.507704276,0.608524046,-0.01704497,0.868970241,-0.17495546,-0.632009758,0.195585701,0.967425935,-1.082621803,0.249924615,0.298200434,-0.678364507,-0.274339493,0.50715132,-0.711477221,0.89779258,1.869707214,0.304040741,1.222529451,0.047284654,1.822144611,0.005582969,2,0,3,7,1,5
391,C. Adams,1.066456095,0.819401985,-1.79438413,-0.489632199,-1.338787757,-1.303953142,-1.670297452,0.159705736,-1.049747886,-1.087307166,1.574095213,0.328122385,1.391403963,1.537657579,0.049607101,-0.07182206,0.472268684,-0.922190432,-0.406065533,-1.726292302,-0.084156849,0.133963913,1,2,1,1,3,1
392,K. Walker-Peters,-0.733966433,-0.76218256,0.574857544,1.386014305,0.031886642,0.915029807,0.638916973,0.86103213,0.702950461,1.029541159,0.31228886,0.572835242,-1.321408857,0.003529779,1.471044395,0.669775889,-0.206903795,0.786918086,1.394262221,0.592280195,-0.211551977,-1.201421216,3,4,0,2,0,6
393,K. Iheanacho,1.935625592,1.030279925,-1.152497632,0.227963379,-1.235197228,-1.435573224,-0.836463893,0.535664233,-0.504218438,-1.073045821,0.68503128,-0.578680996,1.565002574,1.975023509,-0.190178337,-0.79759241,0.941263238,-0.177506031,0.147549857,-0.682113982,1.580077435,1.368823502,1,2,1,1,3,1
394,O. McBurnie,0.756038418,-0.76218256,-1.187494271,-0.689752123,-1.409930376,-1.481544955,-1.223240239,-0.320104451,-0.797035803,-0.267051396,2.414843902,-0.628292,0.622685922,1.163481483,0.095493336,-0.582763895,-0.105468254,-0.874797794,-1.148046903,-1.613758913,0.41714008,0.061103202,1,2,1,1,3,1
395,A. Webster,-0.175214614,-0.445865651,1.404105678,-0.570685387,1.113047283,1.314046426,1.107990921,-1.276444319,0.253745003,1.417033812,-0.815960451,1.96972063,-0.855813145,-0.821579246,-0.750741484,-1.197789567,-0.533970596,0.074272335,-0.272848281,0.974571687,-1.100977392,-1.737790384,0,5,2,6,2,2
396,L. Trossard,0.569787812,1.030279925,-0.638738072,-0.180949153,0.109526712,0.121533564,-0.390451214,0.512180878,-1.183084198,-0.747092065,-0.391637489,-0.831438968,0.774540629,1.410096132,-0.933608716,1.155235816,1.296658893,0.382854734,0.606653497,-0.188522528,1.208159304,-1.151498852,2,0,3,7,1,5
397,J. Lerma,-0.547715826,-0.129548742,0.64036186,-0.160284986,0.446706045,1.008739248,0.380631802,-0.974735137,0.58022259,0.927140207,-0.270530737,0.532814568,-0.24645829,-1.254321149,0.034165202,-1.054881484,-0.333415322,-1.529108881,-1.193377399,0.023769293,-0.34407847,0.223231558,0,1,2,6,0,4
398,V. Lazaro,0.32145367,-0.76218256,-0.356245445,0.520636362,-0.735616345,0.055126462,-0.449672823,0.183650826,-0.76665867,-0.753332514,-0.131390176,-1.042554489,-0.433516685,-0.68848463,-1.40561761,-0.936239379,-0.799180092,-0.890500648,-0.256649428,-0.51389074,0.098140026,-1.487587283,3,1,0,4,0,4
399,J. Vestergaard,-0.36146522,-0.76218256,1.072848252,-1.200618903,0.401725704,1.018175711,0.431598167,-1.588124651,1.138085241,1.182763317,-0.191250266,0.730007161,-0.803277695,-0.977927891,-1.018340702,-1.282053885,-0.954557215,-0.287881115,-1.639786563,0.207125807,-0.935028122,-1.487587283,0,5,2,6,2,2
400,E. Palmieri,-0.733966433,-0.76218256,0.856053191,1.888639991,0.712256321,0.791907442,1.216776904,0.029603097,-0.312555818,1.083660033,-0.825482928,-0.628292,0.185283642,0.429525929,0.357870726,1.290072269,-0.627676364,0.753411643,1.359005496,1.392665033,-0.277148098,-2.257313058,3,6,3,2,0,6
401,J. Lewis,-0.485632291,-0.76218256,0.627205824,0.888032276,-0.434583834,0.53514516,0.206524594,0.663079941,-0.677035729,0.514368145,0.165299859,0.492494112,-1.001567955,-0.747860487,-0.36056887,0.60022311,0.161298835,1.541503594,1.323281781,0.176719701,-0.233272384,-1.277479761,3,4,0,2,0,6
402,C. Chambers,-0.237298149,0.081329197,1.333465975,0.460265193,1.241260349,0.871479981,1.299613875,-0.139366977,0.184739653,1.551087886,0.203497895,1.520897792,-0.418619079,0.278668756,-1.286798604,1.111380606,0.143023335,-0.649855645,-1.081448432,1.345227639,-0.908165689,0.344985361,3,6,0,0,0,6
403,J. Lascelles,-0.485632291,-0.76218256,0.235510416,-2.104714542,0.541977936,0.734527643,-0.15509999,-1.211786197,-0.952889966,0.823623452,-1.038840232,1.781931035,-1.258232276,-1.147888544,-0.413495481,-1.481641438,-1.035424842,-1.848962418,-1.148046903,-0.512740807,-1.216449935,-0.553050041,0,7,2,6,2,2
404,J. Shelvey,0.756038418,0.081329197,0.514610999,0.206711294,0.382678698,1.988297511,-0.144998268,-0.601926653,0.090625302,-0.313689486,-1.971423139,-0.432533853,0.765315695,-0.68848463,-1.528990162,-0.099473009,0.251016495,-0.954266685,-0.97397999,0.206286633,0.326483388,-1.151498852,3,1,0,4,0,4
405,M. Lanzini,-0.733966433,-0.129548742,0.280962077,1.111141482,0.234368609,-1.131786058,0.799958373,0.655836902,0.276455923,-1.065945855,-0.161200308,-0.432533853,0.39754349,0.285784667,0.715239238,-0.500871051,0.251016495,0.243340658,0.906023017,0.47594506,0.326483388,-1.88378675,2,6,3,3,1,5
406,H. Wilson,1.438957308,-0.76218256,-0.52094574,0.545628519,-0.531289544,-0.0462875,-0.434496058,0.39399918,-1.183084198,-0.393427961,-0.389515825,-0.290250085,1.611521609,0.334883147,1.298068506,0.127847929,0.941263238,-0.213785506,-0.039524112,-0.305175458,1.386074514,-1.201421216,2,3,3,7,1,3
407,M. Djenepo,0.383537205,1.135718894,-0.81111887,-0.370511223,-1.022123718,-0.73930021,-1.097304763,2.253107481,0.161440744,0.438345682,1.501933737,-0.578680996,0.838177563,0.983193455,1.853562643,0.700573506,0.884773786,1.693230788,0.842309006,-1.02187153,1.064440838,1.486799263,2,3,1,7,1,5
408,J. Egan,-0.423548756,-0.76218256,0.170549871,-1.361261951,0.483426054,0.802476636,-0.217467497,-2.034327429,-0.736535743,0.87268659,-1.185538942,2.180836151,-0.751825529,-0.6082786,-0.954583576,-1.334454167,-1.262574105,-0.986738952,-1.432214859,-0.545159676,-1.428822317,-0.705659099,0,7,2,6,2,2
409,Y. Bissouma,-0.299381685,-0.76218256,0.199535982,0.341744122,0.564224796,0.339526751,0.463903866,0.961343805,0.762780129,0.50687015,0.771516066,-0.061162075,0.10229551,-1.223315494,-0.092110969,-0.744830702,0.355197325,-0.014519902,0.64160562,0.132073059,-0.189973999,1.486799263,3,1,0,5,0,0
410,R. Nelson,0.073119528,0.608524046,-1.31721705,0.970755136,-0.832082115,-0.964984627,-0.536842272,1.076283577,0.600970019,-0.241516221,-0.250041439,0.201463464,0.196916958,0.98815741,-0.060074589,0.875618527,-0.580451616,0.900939292,0.998857839,-0.177575235,0.28950963,-0.284063013,2,3,1,7,1,5
411,R. Holding,-0.733966433,-0.76218256,0.474628622,-1.244574343,1.46711472,0.881618541,0.757342894,-1.012074951,-0.76665867,1.177042305,-1.246404166,1.38547541,-1.386226571,-0.642250157,-1.528990162,-1.481641438,-1.262574105,-0.621266013,-1.2863901,0.900210456,-0.435490731,-1.709213162,0,5,2,6,2,2
412,L. Mousset,1.749374985,2.084669621,-2.427256616,-0.379476705,-1.920734798,-2.296219312,-1.746700706,0.500319656,-1.149284242,-3.397802756,1.490411292,-0.678364507,1.243268979,1.373810594,-0.206817287,-1.024523852,0.124633969,0.063335852,0.048432629,-1.879928725,0.470358973,0.844041165,1,2,1,1,3,1
413,D. Gray,0.818121953,3.139059318,-1.313774227,1.578732694,0.253525082,-0.779129099,0.241921212,1.537327636,1.312016119,-0.055609075,0.886312737,-1.042554489,1.490102657,1.186011321,0.454397903,1.221516877,-0.333415322,1.710863615,1.530853485,0.291142539,1.580077435,-2.224833686,2,0,3,7,1,3
414,G. Deulofeu,0.259370134,1.346596834,-1.27632152,0.771430562,-0.243733503,-1.093438344,-0.338077785,1.578452694,-1.082621803,-1.016808479,0.570341852,-1.042554489,1.376979982,1.429967262,-0.274246551,0.930578937,0.405940416,1.831090474,2.0030993,-0.302028119,1.992681724,-0.224450236,2,0,1,7,1,3
415,R. Fraser,-0.485632291,0.924840955,-0.176997648,0.388501658,-0.076062174,-0.53751216,-0.242691761,0.63024694,-0.53245128,-1.094468782,-1.446429106,-0.831438968,0.173595837,0.488032258,0.508284176,1.778673336,0.797959182,1.078151438,1.367862979,-0.006429839,0.707930241,-1.766571004,2,0,3,7,1,5
416,E. Konsa,-0.485632291,-0.340426681,0.496661735,-1.219362953,-0.180031918,0.970519582,-0.477423019,-1.211786197,-0.47620531,0.830221687,-1.217170942,2.151179019,-1.097186614,-1.019051837,0.301384546,-0.668320874,-1.035424842,-0.922190432,-0.870630142,-0.415950219,-1.336122389,-1.102185313,0,7,2,6,2,2
417,M. Batshuayi,1.066456095,-0.76218256,-1.91426238,0.08276779,-1.550192638,-1.939504302,-1.146144667,0.516116775,-1.392832972,-1.296109974,0.887819773,-1.042554489,2.307896353,2.412687172,0.140734778,-1.481641438,-0.511001735,0.096009815,-0.423190042,-1.193345188,0.452714803,0.463180083,1,2,1,1,3,1
418,P. Cutrone,2.556460946,-0.76218256,-1.900025774,-0.820082583,-1.591172708,-1.984394244,-2.091673877,0.289755092,-0.504218438,-1.700984235,1.537555707,1.246557873,1.510753879,0.968225448,1.597320567,-0.099473009,-0.580451616,-0.707984424,-0.492796512,-2.710392066,-0.828869567,0.275861283,1,2,1,1,3,1
419,B. Williams,-0.237298149,-0.76218256,0.485029954,0.871702251,0.452873435,-0.057283119,0.768355741,0.23981341,1.445352431,0.453738183,-0.536606572,-0.628292,-0.855813145,0.145939689,0.140734778,0.255394559,0.884773786,1.380485136,1.05901872,0.822066367,1.165698975,-0.344567784,3,6,3,3,0,0
420,A. Mac Allister,-0.733966433,-0.76218256,-1.239614526,0.08276779,-0.968463004,-0.964984627,-0.954036598,-1.169974144,0.230889886,0.331863776,-0.088094553,-1.042554489,0.440018417,-0.194990821,-0.223542673,-0.017691353,0.662753081,-1.243968553,-0.224540703,-1.091885693,-0.34407847,-0.489369038,1,1,1,4,3,1
421,M. Targett,-0.485632291,-0.340426681,0.754723285,-0.1479675,-0.390767266,1.015035407,-0.189076884,-1.031048722,1.5739257,1.165560444,-1.028758743,0.328122385,-1.21698602,-0.509771243,-0.851049586,0.875618527,-0.35503801,-0.752439909,-1.193377399,-0.011040476,-0.168536595,-0.36493891,3,4,2,6,0,6
422,J. Lingard,-0.175214614,-0.76218256,-0.617396764,0.489042793,-0.186820796,-1.141494652,0.149100601,0.159705736,0.702950461,-1.257507997,-0.406522979,-0.578680996,0.811103066,0.677111973,-0.157156205,-0.19464143,0.584873002,0.579161171,0.820732083,0.286284956,0.326483388,1.773526989,2,3,3,3,1,5
423,A. Pereira,-0.36146522,0.397646106,0.184336957,0.460265193,0.345327781,-0.002928031,0.327196139,0.410783634,0.841036882,-0.420588898,0.522464732,-1.042554489,1.157883484,0.69447489,-0.140771286,0.541372601,1.668992362,0.641470485,0.743823787,0.535579575,0.820578936,0.545538532,2,6,3,3,1,5
424,D. Solanke,0.197286599,-0.234987712,-1.16832289,-0.634479238,-1.523335404,-1.601567832,-1.277355301,0.811950085,-1.392832972,-1.490275159,1.346631868,-0.290250085,0.563270218,1.027421351,-0.028353843,-0.422341342,0.372208806,0.202081455,0.710179679,-1.443455352,0.137314653,-0.887427232,1,2,1,1,3,1
425,L. Cook,-0.733966433,-0.76218256,0.659331867,0.283772938,0.430580528,0.73088345,0.486071954,0.060498943,1.084223854,-0.196206656,0.159810968,0.369688273,-0.635742194,-0.846783664,-0.559040246,-0.512357516,0.233289812,-0.455962187,-0.475225759,0.286284956,0.740511,0.396063852,3,1,0,5,0,4
426,A. Danjuma,-0.733966433,-0.76218256,-0.701815819,0.928399355,-0.531289544,-0.84463715,-0.292149269,1.624891386,-1.392832972,-2.141136437,0.093307318,-1.042554489,0.746762883,0.581809399,-0.711477221,0.208555712,-0.901850748,1.306389526,0.449730885,-0.408249396,-0.505755959,-3.127150359,2,3,3,3,1,5
427,T. Minamino,-0.733966433,-0.76218256,-1.039430962,1.793940307,-0.704475941,-0.895287944,-0.082790381,0.825174162,1.226101089,-0.934778762,1.00353387,-1.042554489,1.591690974,1.449638277,-0.223542673,0.514624044,-0.465593397,-0.523580826,-0.911496091,0.441372671,0.557188016,1.093638429,2,3,1,1,1,5
428,I. Hayden,-0.485632291,-0.340426681,-0.28008463,-0.008551715,-0.444238587,-0.28543105,-0.385811924,0.013947658,2.827714459,-0.267051396,-0.02985237,0.071752229,-0.540367209,-0.676823011,-0.522032601,0.382194754,-0.580451616,-1.392189186,-1.081448432,-0.618624011,-1.016956748,-0.44746545,3,1,0,4,0,4
429,V. Wanyama,0.880205489,-0.340426681,-1.517215353,-0.433951363,-1.506732397,-1.161061331,-1.865975097,1.148909752,-1.049747886,-0.127333996,0.741865355,-0.578680996,0.994731159,0.881169468,0.454397903,1.061443287,-0.580451616,0.343742932,1.008978305,-1.424531336,-0.726029016,0.561810828,1,2,1,1,3,1
430,N. Williams,-0.733966433,-0.76218256,0.990938437,1.578732694,1.254459884,2.16995248,1.095374611,1.433555214,0.517253016,2.292279472,0.898352037,0.612560557,1.434182296,0.563410689,-0.577704818,1.441080038,0.338087226,0.117569118,-1.639786563,1.395659782,1.359321279,1.050696502,3,6,3,3,0,0
431,J. Schlupp,0.756038418,0.081329197,-0.005166955,-0.551377691,-1.24966883,-0.23030808,-0.848754062,0.663079941,-0.47620531,0.036900262,0.331574088,-0.243645848,0.512653033,0.50715132,-0.157156205,0.094586384,-0.105468254,-0.071576807,0.175212675,-0.800256844,-0.126076267,0.061103202,1,3,1,1,1,5
432,J. O'Connell,-0.733966433,-0.445865651,1.2238944,-1.003159859,0.372445031,1.934716691,0.236177042,-1.287457414,-0.952889966,0.917617412,-0.859004086,0.994476424,-1.19661577,-0.194990821,-1.105363018,0.308628352,-0.724454993,-1.411318144,-1.560063487,0.369837048,-0.042764733,-1.151498852,0,7,2,6,2,2
